element1,element2,element3,element4,M,TC,R,heakey
Sc,Co,Cu,Ta,0.3134,331.145,125.25225,21272973
Sc,Co,Cu,W,0.3422,338.278,125.89836,21272974
Sc,Co,Cu,Re,0.3892,349.57300000000004,128.16386,21272975
Sc,Co,Cu,Os,0.4399,365.435,129.70865,21272976
Sc,Co,Cu,Ir,0.4364,386.842,127.08268,21272977
Sc,Co,Cu,Pt,0.3806,409.8,125.97313,21272978
Sc,Co,Cu,Au,0.3395,388.146,128.95383,21272979
Sc,Co,Cu,Hg,0.3533,376.148,148.06486,21272980
Sc,Co,Cu,Tl,0.3522,322.895,154.3944,21272981
Sc,Co,Cu,Pb,0.3755,305.242,154.95881,21272982
Sc,Co,Cu,Bi,0.3816,270.409,156.52723999999998,21272983
Sc,Co,Zn,Ga,0.0,0.0,153.93624,21273031
Sc,Co,Zn,Ge,0.0,0.0,140.67916,21273032
Sc,Co,Zn,Y,0.283,305.363,145.52178,21273039
Sc,Co,Zn,Zr,0.0,0.0,136.00807,21273040
Sc,Co,Zn,Mo,0.3445,0.0,131.62773,21273042
Sc,Co,Zn,Tc,0.3989999999999999,340.672,136.1223,21273043
Sc,Co,Zn,Ru,0.4635,380.127,138.4885,21273044
Sc,Co,Zn,Rh,0.4034,367.779,132.05456,21273045
Sc,Co,Zn,Ag,0.0,0.0,145.9397,21273047
Sc,Co,Zn,Cd,0.3324,352.656,156.36218,21273048
Sc,Co,Zn,In,0.3447,287.10900000000004,154.64972,21273049
Sc,Co,Zn,Sn,0.3652,264.588,143.84798999999998,21273050
Sc,Co,Zn,Hf,0.0,0.0,141.35381,21273072
Sc,Co,Zn,Ta,0.0,0.0,134.78457,21273073
Sc,Co,Zn,W,0.0,0.0,138.32833,21273074
Sc,Co,Zn,Re,0.3808,329.695,146.78756,21273075
Sc,Co,Zn,Os,0.4437,359.339,154.61025,21273076
Sc,Co,Zn,Ir,0.4342,365.792,147.38935,21273077
Sc,Co,Zn,Pt,0.3586,358.035,138.59628999999998,21273078
Sc,Co,Zn,Au,0.3437,361.68,148.11507,21273079
Sc,Co,Zn,Hg,0.35,344.649,149.52237,21273080
Sc,Co,Zn,Tl,0.3648,310.034,145.24805,21273081
Sc,Co,Zn,Pb,0.3648,253.034,142.03673999999998,21273082
Sc,Co,Zn,Bi,0.3919,258.11,140.67857,21273083
Sc,Co,Ga,Y,0.3272,288.861,158.90618,21273139
Sc,Co,Ga,Zr,0.3195,318.14,153.07981,21273140
Sc,Co,Ga,Nb,0.3445,314.54,155.89866999999998,21273141
Sc,Co,Ga,Mo,0.3872,319.691,162.72197,21273142
Sc,Co,Ga,Tc,0.4475,318.211,167.11624,21273143
Sc,Co,Ga,Ru,0.5108,353.76199999999994,161.30983999999998,21273144
Sc,Co,Ga,Rh,0.4469,343.837,149.04806000000002,21273145
Sc,Co,Ga,Cd,0.0,0.0,154.89176,21273148
Sc,Co,Ga,Sn,0.3848,234.676,123.34061,21273150
Sc,Co,Ga,Hf,0.3164,318.808,162.11842,21273172
Sc,Co,Ga,Ta,0.3488,329.474,167.32741,21273173
Sc,Co,Ga,W,0.0,0.0,159.44451,21273174
Sc,Co,Ga,Re,0.4278,302.017,174.85568,21273175
Sc,Co,Ga,Os,0.4694,303.361,169.18487,21273176
Sc,Co,Ga,Ir,0.4482,314.199,155.03168,21273177
Sc,Co,Ga,Pt,0.392,334.355,147.2936,21273178
Sc,Co,Ga,Au,0.3684,335.67400000000004,146.29897,21273179
Sc,Co,Ga,Hg,0.3734,307.023,139.17803,21273180
Sc,Co,Ga,Tl,0.3782,282.482,127.01811,21273181
Sc,Co,Ga,Pb,0.405,271.632,123.1762,21273182
Sc,Co,Ga,Bi,0.3972,216.145,125.55287,21273183
Sc,Co,Ge,Y,0.3548,275.041,165.31797,21273239
Sc,Co,Ge,Zr,0.3504,290.173,159.7129,21273240
Sc,Co,Ge,Nb,0.3784,292.746,158.09559,21273241
Sc,Co,Ge,Mo,0.4176,279.175,156.84902,21273242
Sc,Co,Ge,Tc,0.4811,283.784,152.99366,21273243
Sc,Co,Ge,Ru,0.5513,332.351,146.65534,21273244
Sc,Co,Ge,Rh,0.4601,315.41,141.21873,21273245
Sc,Co,Ge,Pd,0.3924,326.79,147.1969,21273246
Sc,Co,Ge,Ag,0.3725,315.188,148.09073999999998,21273247
Sc,Co,Ge,Cd,0.3852,296.284,137.69073999999998,21273248
Sc,Co,Ge,In,0.3964,258.312,125.5091,21273249
Sc,Co,Ge,Sn,0.3937,213.355,116.67778,21273250
Sc,Co,Ge,Hf,0.3581,291.651,165.32173,21273272
Sc,Co,Ge,Ta,0.3852,298.23900000000003,163.44659,21273273
Sc,Co,Ge,W,0.4099,270.841,160.09448,21273274
Sc,Co,Ge,Re,0.4521,264.025,154.8605,21273275
Sc,Co,Ge,Os,0.4951,271.225,147.40958999999998,21273276
Sc,Co,Ge,Ir,0.4679,286.125,139.49987,21273277
Sc,Co,Ge,Pt,0.4086,305.906,140.1491,21273278
Sc,Co,Ge,Au,0.3819,298.449,139.77917,21273279
Sc,Co,Ge,Hg,0.3809,286.764,132.68858999999998,21273280
Sc,Co,Ge,Tl,0.405,246.622,122.9861,21273281
Sc,Co,Ge,Pb,0.4025,221.901,118.42571,21273282
Sc,Co,Ge,Bi,0.4167,188.284,118.81379,21273283
Sc,Co,Y,Zr,0.228,287.133,98.13229,21273940
Sc,Co,Y,Nb,0.2823,287.088,100.50581,21273941
Sc,Co,Y,Mo,0.3323,294.039,104.7947,21273942
Sc,Co,Y,Tc,0.4029999999999999,322.589,113.8926,21273943
Sc,Co,Y,Ru,0.4559,346.478,123.42967,21273944
Sc,Co,Y,Rh,0.407,321.939,142.74128000000002,21273945
Sc,Co,Y,Pd,0.352,306.942,154.28623000000002,21273946
Sc,Co,Y,Ag,0.3219,304.268,154.23556000000002,21273947
Sc,Co,Y,Cd,0.3019,293.371,155.38516,21273948
Sc,Co,Y,In,0.3513,273.456,178.11506,21273949
Sc,Co,Y,Sn,0.3689,244.758,182.55111,21273950
Sc,Co,Y,Hf,0.2202,306.711,106.17108,21273972
Sc,Co,Y,Ta,0.2829,301.217,108.96245,21273973
Sc,Co,Y,W,0.3299,309.272,115.22545,21273974
Sc,Co,Y,Re,0.3791,324.606,121.4125,21273975
Sc,Co,Y,Os,0.4196,327.177,128.6684,21273976
Sc,Co,Y,Ir,0.4097,318.958,140.86636,21273977
Sc,Co,Y,Pt,0.3621,309.664,150.55059,21273978
Sc,Co,Y,Au,0.324,320.289,151.09188,21273979
Sc,Co,Y,Hg,0.3291,301.14,155.08402,21273980
Sc,Co,Y,Tl,0.337,264.282,173.39413000000002,21273981
Sc,Co,Y,Pb,0.3604,261.751,179.24697,21273982
Sc,Co,Y,Bi,0.3896,208.174,179.5945,21273983
Sc,Co,Zr,Nb,0.2591,299.884,76.06798,21274041
Sc,Co,Zr,Mo,0.306,338.17900000000003,82.16176,21274042
Sc,Co,Zr,Tc,0.3635,363.752,89.16417,21274043
Sc,Co,Zr,Ru,0.4217,378.27,98.83013,21274044
Sc,Co,Zr,Rh,0.3997,356.98,120.40821,21274045
Sc,Co,Zr,Pd,0.3487,343.236,129.60846999999998,21274046
Sc,Co,Zr,Cd,0.3272,343.782,144.94453,21274048
Sc,Co,Zr,In,0.335,305.892,175.23116000000002,21274049
Sc,Co,Zr,Sn,0.3619,267.509,179.41256,21274050
Sc,Co,Zr,Hf,0.2189999999999999,303.138,78.51691,21274072
Sc,Co,Zr,Ta,0.2594,315.562,80.82961,21274073
Sc,Co,Zr,W,0.2986,340.52,88.56367,21274074
Sc,Co,Zr,Re,0.3488,366.841,95.95728,21274075
Sc,Co,Zr,Os,0.3979999999999999,365.533,103.62037,21274076
Sc,Co,Zr,Ir,0.4075,349.445,118.50038,21274077
Sc,Co,Zr,Pt,0.3649,339.958,127.4634,21274078
Sc,Co,Zr,Au,0.3347,340.996,130.6169,21274079
Sc,Co,Zr,Hg,0.3228,331.141,143.88634,21274080
Sc,Co,Zr,Tl,0.3444,289.374,173.33403,21274081
Sc,Co,Zr,Pb,0.3668,276.315,175.76882,21274082
Sc,Co,Zr,Bi,0.3823,228.30900000000003,170.55472,21274083
Sc,Co,Nb,Mo,0.3273,381.899,73.45038000000001,21274142
Sc,Co,Nb,Tc,0.3904,398.477,77.36268000000001,21274143
Sc,Co,Nb,Ru,0.4552,386.648,86.23167,21274144
Sc,Co,Nb,Rh,0.4324,364.271,108.25784,21274145
Sc,Co,Nb,Pd,0.3754,354.704,118.74236,21274146
Sc,Co,Nb,Ag,0.3458,345.86400000000003,125.26099,21274147
Sc,Co,Nb,Cd,0.354,344.466,143.18067,21274148
Sc,Co,Nb,In,0.3798,326.468,178.90358,21274149
Sc,Co,Nb,Sn,0.3855,287.704,176.49576000000002,21274150
Sc,Co,Nb,Hf,0.2537,312.869,76.15755,21274172
Sc,Co,Nb,Ta,0.2805,347.055,74.09177,21274173
Sc,Co,Nb,W,0.3183,380.567,79.65142,21274174
Sc,Co,Nb,Re,0.3799,401.458,84.42976,21274175
Sc,Co,Nb,Os,0.4384,374.168,90.78149,21274176
Sc,Co,Nb,Ir,0.4458,350.225,106.44062,21274177
Sc,Co,Nb,Pt,0.3992,352.811,116.7334,21274178
Sc,Co,Nb,Au,0.3683,352.112,124.29569,21274179
Sc,Co,Nb,Hg,0.37,339.381,145.52931,21274180
Sc,Co,Nb,Tl,0.3896,302.003,176.2663,21274181
Sc,Co,Nb,Pb,0.4032,274.0,172.54841000000002,21274182
Sc,Co,Nb,Bi,0.4156,229.254,162.67223,21274183
Sc,Co,Mo,Tc,0.4538,393.305,71.66941,21274243
Sc,Co,Mo,Ru,0.5206,363.801,79.64764,21274244
Sc,Co,Mo,Rh,0.4865,353.41900000000004,100.70744,21274245
Sc,Co,Mo,Pd,0.4235,362.627,114.53425,21274246
Sc,Co,Mo,Ag,0.3872,351.204,125.12865,21274247
Sc,Co,Mo,Cd,0.4012,357.82800000000003,148.91169,21274248
Sc,Co,Mo,In,0.4293,321.261,184.49535,21274249
Sc,Co,Mo,Sn,0.436,262.673,177.89276999999998,21274250
Sc,Co,Mo,Hf,0.3023,350.356,82.3844,21274272
Sc,Co,Mo,Ta,0.327,395.519,76.69896999999999,21274273
Sc,Co,Mo,W,0.3761,414.711,78.19581,21274274
Sc,Co,Mo,Re,0.4424,385.946,79.42928,21274275
Sc,Co,Mo,Os,0.496,328.44699999999995,83.65998,21274276
Sc,Co,Mo,Ir,0.4977,320.159,98.26888,21274277
Sc,Co,Mo,Pt,0.4465,343.089,111.66777,21274278
Sc,Co,Mo,Au,0.4128,350.346,123.81819,21274279
Sc,Co,Mo,Hg,0.4125,329.19800000000004,148.4564,21274280
Sc,Co,Mo,Tl,0.4431,297.1,178.73915,21274281
Sc,Co,Mo,Pb,0.449,259.514,168.93457,21274282
Sc,Co,Mo,Bi,0.4669,222.238,156.40072,21274283
Sc,Co,Tc,Rh,0.5686,341.21,93.90694,21274345
Sc,Co,Tc,Pd,0.4948,366.237,112.14265,21274346
Sc,Co,Tc,Ag,0.0,0.0,121.05885,21274347
Sc,Co,Tc,Cd,0.4679,365.611,154.30803,21274348
Sc,Co,Tc,In,0.4906,303.325,184.54849,21274349
Sc,Co,Tc,Sn,0.5051,259.997,172.75156,21274350
Sc,Co,Tc,Hf,0.3597,377.83,90.57813,21274372
Sc,Co,Tc,Ta,0.3938,417.224,81.3846,21274373
Sc,Co,Tc,W,0.4477,388.266,79.4698,21274374
Sc,Co,Tc,Re,0.509,320.703,77.25439,21274375
Sc,Co,Tc,Os,0.5606,278.182,77.53805,21274376
Sc,Co,Tc,Ir,0.5706,298.247,90.80669,21274377
Sc,Co,Tc,Pt,0.5172,337.286,108.05698999999998,21274378
Sc,Co,Tc,Au,0.4812,354.309,124.39762,21274379
Sc,Co,Tc,Hg,0.4901,337.228,153.70031,21274380
Sc,Co,Tc,Tl,0.5255,302.744,175.6647,21274381
Sc,Co,Tc,Pb,0.5387,281.115,163.18265,21274382
Sc,Co,Tc,Bi,0.5856,261.026,151.52115,21274383
Sc,Co,Ru,Rh,0.7108,417.904,88.20095,21274445
Sc,Co,Ru,Pd,0.5955,430.862,110.40434,21274446
Sc,Co,Ru,Ag,0.5343,422.598,127.31189,21274447
Sc,Co,Ru,Cd,0.5174,383.53,147.04731999999998,21274448
Sc,Co,Ru,In,0.5672,359.45,173.48786,21274449
Sc,Co,Ru,Sn,0.5813,325.41900000000004,162.14542,21274450
Sc,Co,Ru,Hf,0.4173,388.171,101.73073,21274472
Sc,Co,Ru,Ta,0.4591,401.449,90.70132,21274473
Sc,Co,Ru,W,0.5079,355.957,87.43479,21274474
Sc,Co,Ru,Re,0.5702,311.331,81.21451,21274475
Sc,Co,Ru,Os,0.6465,312.376,76.77911,21274476
Sc,Co,Ru,Ir,0.7,372.087,85.33094,21274477
Sc,Co,Ru,Pt,0.6276,411.566,105.22077,21274478
Sc,Co,Ru,Au,0.5659,415.468,123.31041,21274479
Sc,Co,Ru,Hg,0.5728,405.035,148.20741999999998,21274480
Sc,Co,Ru,Tl,0.6164,393.723,162.55291,21274481
Sc,Co,Ru,Pb,0.6222,365.088,153.65719,21274482
Sc,Co,Ru,Bi,0.6758,374.582,148.26757,21274483
Sc,Co,Rh,Pd,0.5114,426.402,108.71979,21274546
Sc,Co,Rh,Ag,0.4569,409.331,123.47885,21274547
Sc,Co,Rh,Cd,0.462,389.316,141.78388,21274548
Sc,Co,Rh,In,0.4694,323.869,159.41192,21274549
Sc,Co,Rh,Sn,0.4662,287.653,154.19812,21274550
Sc,Co,Rh,Hf,0.4015,364.741,125.73972,21274572
Sc,Co,Rh,Ta,0.4382,377.249,113.99387,21274573
Sc,Co,Rh,W,0.4688,345.85400000000004,107.6953,21274574
Sc,Co,Rh,Re,0.5248,321.076,101.06319,21274575
Sc,Co,Rh,Os,0.6042,329.209,94.81977,21274576
Sc,Co,Rh,Ir,0.6264,369.253,94.24573,21274577
Sc,Co,Rh,Pt,0.5356,405.525,105.44993999999998,21274578
Sc,Co,Rh,Au,0.4788,403.907,119.85372,21274579
Sc,Co,Rh,Hg,0.4313,349.56300000000005,130.72883000000002,21274580
Sc,Co,Rh,Tl,0.4892,329.083,150.33198000000002,21274581
Sc,Co,Rh,Pb,0.4922,313.849,147.7828,21274582
Sc,Co,Rh,Bi,0.4984,265.997,145.8331,21274583
Sc,Co,Pd,Cd,0.3859,395.666,142.09557,21274648
Sc,Co,Pd,In,0.4003,348.232,160.57593,21274649
Sc,Co,Pd,Sn,0.4001,308.56,160.68513000000002,21274650
Sc,Co,Pd,Hf,0.3489,352.665,136.358,21274672
Sc,Co,Pd,Ta,0.3798,365.98800000000006,124.92751,21274673
Sc,Co,Pd,W,0.4092,356.136,120.93617,21274674
Sc,Co,Pd,Re,0.4598,348.54,118.3365,21274675
Sc,Co,Pd,Os,0.52,359.716,115.67746,21274676
Sc,Co,Pd,Ir,0.5173,394.816,113.09588,21274677
Sc,Co,Pd,Pt,0.4356,421.096,116.55244,21274678
Sc,Co,Pd,Au,0.3982,418.851,125.21101000000002,21274679
Sc,Co,Pd,Hg,0.3594,358.839,133.36489,21274680
Sc,Co,Pd,Tl,0.4078,339.315,152.8949,21274681
Sc,Co,Pd,Pb,0.4167,326.922,154.95723999999998,21274682
Sc,Co,Pd,Bi,0.4205,274.821,157.36753000000002,21274683
Sc,Co,Ag,Cd,0.3448,362.468,150.07627,21274748
Sc,Co,Ag,In,0.3766,331.85400000000004,161.93954,21274749
Sc,Co,Ag,Sn,0.3795,281.22700000000003,159.85097,21274750
Sc,Co,Ag,Hf,0.3167,345.952,138.65496000000002,21274772
Sc,Co,Ag,Ta,0.3489,358.202,131.55373,21274773
Sc,Co,Ag,W,0.3812,357.033,132.01615,21274774
Sc,Co,Ag,Re,0.4308,359.29400000000004,133.75796,21274775
Sc,Co,Ag,Os,0.4819,369.819,134.07013,21274776
Sc,Co,Ag,Ir,0.4644,382.865,128.80211,21274777
Sc,Co,Ag,Pt,0.3957,399.007,126.62288999999998,21274778
Sc,Co,Ag,Hg,0.3494,349.576,147.52922,21274780
Sc,Co,Ag,Tl,0.3786,337.50699999999995,154.9287,21274781
Sc,Co,Ag,Pb,0.3917,309.622,155.47916999999998,21274782
Sc,Co,Ag,Bi,0.4005,257.588,157.58715,21274783
Sc,Co,Cd,In,0.3644,273.382,154.52682,21274849
Sc,Co,Cd,Sn,0.3764,245.447,145.37973,21274850
Sc,Co,Cd,Hf,0.3111,346.895,151.99625,21274872
Sc,Co,Cd,Ta,0.3647,371.405,153.57894,21274873
Sc,Co,Cd,W,0.3814,341.779,161.87167,21274874
Sc,Co,Cd,Re,0.4233,322.694,167.10953,21274875
Sc,Co,Cd,Os,0.474,333.67900000000003,167.81779,21274876
Sc,Co,Cd,Ir,0.4518,338.185,152.79908999999998,21274877
Sc,Co,Cd,Pt,0.3887,353.69,145.91638999999998,21274878
Sc,Co,Cd,Au,0.0,0.0,154.02074,21274879
Sc,Co,Cd,Hg,0.375,336.551,152.45046000000002,21274880
Sc,Co,Cd,Tl,0.3912,311.585,145.72609,21274881
Sc,Co,Cd,Pb,0.3922,266.932,141.72891,21274882
Sc,Co,Cd,Bi,0.4924,304.545,146.43634,21274883
Sc,Co,In,Sn,0.4002,210.608,125.50879,21274950
Sc,Co,In,Hf,0.3487,308.028,185.53826,21274972
Sc,Co,In,Ta,0.3759,316.656,189.25087,21274973
Sc,Co,In,W,0.4161,295.276,193.5471,21274974
Sc,Co,In,Re,0.4699,295.708,193.02541,21274975
Sc,Co,In,Os,0.5084,284.938,183.3075,21274976
Sc,Co,In,Ir,0.4803,294.845,164.73553,21274977
Sc,Co,In,Pt,0.412,312.246,157.4406,21274978
Sc,Co,In,Au,0.3829999999999999,304.622,155.15698,21274979
Sc,Co,In,Hg,0.3904,281.214,144.14682,21274980
Sc,Co,In,Tl,0.3867,235.34,132.27767,21274981
Sc,Co,In,Pb,0.4109,230.947,126.32669,21274982
Sc,Co,In,Bi,0.4209,188.153,127.58855,21274983
Sc,Co,Sn,Hf,0.3728,286.347,184.14164,21275072
Sc,Co,Sn,Ta,0.4013,281.656,183.47212,21275073
Sc,Co,Sn,W,0.4283,252.957,180.47911,21275074
Sc,Co,Sn,Re,0.4689,230.768,173.91079,21275075
Sc,Co,Sn,Os,0.5145,245.685,162.85501000000002,21275076
Sc,Co,Sn,Ir,0.4744,258.862,151.05103,21275077
Sc,Co,Sn,Pt,0.4134,277.999,151.16836999999998,21275078
Sc,Co,Sn,Au,0.3902,277.43,148.85237,21275079
Sc,Co,Sn,Hg,0.3978,247.887,136.04152,21275080
Sc,Co,Sn,Tl,0.412,221.577,124.00673,21275081
Sc,Co,Sn,Pb,0.4007,199.232,119.32857,21275082
Sc,Co,Sn,Bi,0.4228,163.339,118.0359,21275083
Sc,Co,Hf,Ta,0.251,329.68300000000005,77.98066999999999,21277273
Sc,Co,Hf,W,0.2944,355.961,87.28737,21277274
Sc,Co,Hf,Re,0.3486,384.876,96.3147,21277275
Sc,Co,Hf,Os,0.4,381.797,105.59318,21277276
Sc,Co,Hf,Ir,0.4118,364.398,122.68926,21277277
Sc,Co,Hf,Pt,0.3691,353.704,133.03513,21277278
Sc,Co,Hf,Au,0.3359,353.97900000000004,136.20375,21277279
Sc,Co,Hf,Hg,0.3346,344.69699999999995,155.27821,21277280
Sc,Co,Hf,Tl,0.3686,304.648,182.2473,21277281
Sc,Co,Hf,Pb,0.3782,282.10400000000004,179.21729,21277282
Sc,Co,Hf,Bi,0.3942,234.142,172.05436,21277283
Sc,Co,Ta,W,0.3197,390.176,81.87293000000001,21277374
Sc,Co,Ta,Re,0.386,420.747,87.67000999999999,21277375
Sc,Co,Ta,Os,0.4429,392.327,94.97643,21277376
Sc,Co,Ta,Ir,0.4529,365.203,111.75066,21277377
Sc,Co,Ta,Pt,0.4052,363.449,122.36629,21277378
Sc,Co,Ta,Au,0.375,363.787,130.2824,21277379
Sc,Co,Ta,Hg,0.3798,358.358,160.26425,21277380
Sc,Co,Ta,Tl,0.3905,300.137,184.85846,21277381
Sc,Co,Ta,Pb,0.4109,276.744,176.6724,21277382
Sc,Co,Ta,Bi,0.423,231.93,165.27354,21277383
Sc,Co,W,Re,0.4347,379.952,86.78092,21277475
Sc,Co,W,Os,0.4862,319.85400000000004,91.71505,21277476
Sc,Co,W,Ir,0.4825,310.941,105.8759,21277477
Sc,Co,W,Pt,0.4311,334.18300000000005,118.09078999999998,21277478
Al,Ti,Au,Hg,0.0,0.0,151.75177,13227980
Al,Ti,Au,Tl,0.0,0.0,132.79743,13227981
Al,Ti,Au,Pb,0.0,0.0,122.80878,13227982
Al,Ti,Au,Bi,0.0,0.0,119.74175,13227983
Al,Ti,Hg,Tl,0.0,0.0,117.20466,13228081
Al,Ti,Hg,Pb,0.0,0.0,111.99662,13228082
Al,Ti,Hg,Bi,0.0,0.0,109.11711,13228083
Al,Ti,Tl,Pb,0.0,0.0,100.33228,13228182
Al,Ti,Tl,Bi,0.0,0.0,101.83591,13228183
Al,Ti,Pb,Bi,0.0,0.0,93.21873,13228283
Al,V,Cr,Mn,0.0001,0.0,166.31917,13232425
Al,V,Cr,Fe,0.0,0.0,155.72518,13232426
Al,V,Cr,Co,0.3455,272.623,156.41674,13232427
Al,V,Cr,Ni,0.0,0.0,147.21155,13232428
Al,V,Cr,Cu,0.0,0.0,163.54786,13232429
Al,V,Cr,Zn,0.0,0.0,184.71518,13232430
Al,V,Cr,Ga,0.0,0.0,185.54183,13232431
Al,V,Cr,Ge,0.0,0.0,154.96198,13232432
Al,V,Cr,Y,0.0,0.0,131.60595,13232439
Al,V,Cr,Zr,0.0,0.0,113.70426,13232440
Al,V,Cr,Nb,0.0,0.0,117.69457,13232441
Al,V,Cr,Mo,0.0,0.0,136.73823000000002,13232442
Al,V,Cr,Tc,0.0,0.0,155.69985,13232443
Al,V,Cr,Ru,0.0,0.0,150.78088,13232444
Al,V,Cr,Rh,0.0,0.0,140.13631,13232445
Al,V,Cr,Pd,0.0,0.0,147.67892,13232446
Al,V,Cr,Ag,0.0,0.0,170.89139,13232447
Al,V,Cr,Cd,0.0,0.0,195.08553,13232448
Al,V,Cr,In,0.0,0.0,197.37478,13232449
Al,V,Cr,Sn,0.0,0.0,173.27286999999998,13232450
Al,V,Cr,Hf,0.0,0.0,117.68014,13232472
Al,V,Cr,Ta,0.0,0.0,124.75226,13232473
Al,V,Cr,W,0.0,0.0,155.16134,13232474
Al,V,Cr,Re,0.0,0.0,164.12653,13232475
Al,V,Cr,Os,0.0,0.0,153.28988,13232476
Al,V,Cr,Ir,0.0,0.0,141.41013,13232477
Al,V,Cr,Pt,0.0,0.0,144.92139,13232478
Sc,Co,W,Au,0.3993,340.661,131.08961000000002,21277479
Sc,Co,W,Hg,0.4154,340.47,169.70949,21277480
Sc,Co,W,Tl,0.4236,279.502,185.80098,21277481
Sc,Co,W,Pb,0.4358,245.895,172.43757,21277482
Sc,Co,W,Bi,0.4502,209.397,157.90947,21277483
Sc,Co,Re,Os,0.5368,251.548,85.92424,21277576
Sc,Co,Re,Ir,0.5318,273.883,98.55407,21277577
Sc,Co,Re,Pt,0.4796,315.53,114.60383,21277578
Sc,Co,Re,Au,0.4483,335.154,132.22056,21277579
Sc,Co,Re,Hg,0.457,313.659,171.29956,21277580
Sc,Co,Re,Tl,0.4821,271.562,181.04362,21277581
Sc,Co,Re,Pb,0.4874,245.043,163.86303,21277582
Sc,Co,Re,Bi,0.5004,208.861,151.28826999999998,21277583
Sc,Co,Os,Ir,0.5992,282.528,92.14687,21277677
Sc,Co,Os,Pt,0.5402,327.23,110.50649,21277678
Sc,Co,Os,Au,0.5008,346.121,130.67637,21277679
Sc,Co,Os,Hg,0.5143,331.338,166.37306999999998,21277680
Sc,Co,Os,Tl,0.5375,290.666,169.42193999999998,21277681
Sc,Co,Os,Pb,0.5405,270.8,154.70425,21277682
Sc,Co,Os,Bi,0.5674,245.927,145.46258999999998,21277683
Sc,Co,Ir,Pt,0.5357,367.299,107.68808,21277778
Sc,Co,Ir,Au,0.4861,373.106,124.36342,21277779
Sc,Co,Ir,Hg,0.4807,336.663,148.72321000000002,21277780
Sc,Co,Ir,Tl,0.4978,299.983,153.00715,21277781
Sc,Co,Ir,Pb,0.4924,278.452,145.22503999999998,21277782
Sc,Co,Ir,Bi,0.5041,240.243,140.65804,21277783
Sc,Co,Pt,Au,0.4103,391.085,122.40931,21277879
Sc,Co,Pt,Hg,0.4104,354.76300000000003,142.45641,21277880
Sc,Co,Pt,Tl,0.4262,320.806,148.99303999999998,21277881
Sc,Co,Pt,Pb,0.4255,299.968,146.40906,21277882
Sc,Co,Pt,Bi,0.4348,256.606,146.02799,21277883
Sc,Co,Au,Hg,0.3775,350.532,146.76523999999998,21277980
Sc,Co,Au,Tl,0.396,316.79900000000004,147.60048999999998,21277981
Sc,Co,Au,Pb,0.4011,302.029,145.20136000000002,21277982
Sc,Co,Au,Bi,0.4097,246.729,146.80661,21277983
Sc,Co,Hg,Tl,0.3979999999999999,291.379,137.72205,21278081
Sc,Co,Hg,Pb,0.3906,253.187,136.34049,21278082
Sc,Co,Hg,Bi,0.4263,260.252,143.54272,21278083
Sc,Co,Tl,Pb,0.4124,250.229,125.9011,21278182
Sc,Co,Tl,Bi,0.4164,192.094,131.37882,21278183
Sc,Co,Pb,Bi,0.4201,177.21599999999998,122.44929,21278283
Sc,Ni,Cu,Zn,0.0,0.0,132.94429,21282930
Sc,Ni,Cu,Ga,0.0,0.0,140.69634,21282931
Sc,Ni,Cu,Ge,0.0,0.0,140.35151000000002,21282932
Sc,Ni,Cu,Y,0.0,0.0,162.95151,21282939
Sc,Ni,Cu,Zr,0.0,0.0,133.62035,21282940
Sc,Ni,Cu,Nb,0.0,0.0,125.03449,21282941
Sc,Ni,Cu,Mo,0.0,0.0,124.93661000000002,21282942
Sc,Ni,Cu,Tc,0.0,0.0,126.78382,21282943
Sc,Ni,Cu,Ru,0.0,0.0,128.6427,21282944
Sc,Ni,Cu,Rh,0.0,0.0,130.1266,21282945
Sc,Ni,Cu,Pd,0.0,0.0,129.28536,21282946
Sc,Ni,Cu,Ag,0.0,0.0,126.82502,21282947
Sc,Ni,Cu,Cd,0.0,0.0,138.09328,21282948
Sc,Ni,Cu,In,0.0,0.0,149.5267,21282949
Sc,Ni,Cu,Sn,0.0,0.0,150.62886,21282950
Sc,Ni,Cu,Hf,0.0,0.0,141.31511,21282972
Sc,Ni,Cu,Ta,0.0,0.0,131.29796000000002,21282973
Sc,Ni,Cu,W,0.0,0.0,130.30971,21282974
Sc,Ni,Cu,Re,0.0,0.0,132.19619,21282975
Sc,Ni,Cu,Os,0.0,0.0,133.12406,21282976
Sc,Ni,Cu,Ir,0.0,0.0,132.42324,21282977
Sc,Ni,Cu,Pt,0.0,0.0,127.72348999999998,21282978
Sc,Ni,Cu,Au,0.0,0.0,124.66807,21282979
Sc,Ni,Cu,Hg,0.0,0.0,135.36583000000002,21282980
Sc,Ni,Cu,Tl,0.0,0.0,143.70869,21282981
Sc,Ni,Cu,Pb,0.0,0.0,147.26572,21282982
Sc,Ni,Cu,Bi,0.0,0.0,156.01608000000002,21282983
Sc,Ni,Zn,Ga,0.0,0.0,132.06265,21283031
Sc,Ni,Zn,Ge,0.0,0.0,126.71252,21283032
Sc,Ni,Zn,Y,0.0,0.0,149.851,21283039
Sc,Ni,Zn,Zr,0.0,0.0,132.9843,21283040
Sc,Ni,Zn,Nb,0.0,0.0,129.70443999999998,21283041
Sc,Ni,Zn,Mo,0.0,0.0,132.60966000000002,21283042
Sc,Ni,Zn,Tc,0.0,0.0,136.44929,21283043
Sc,Ni,Zn,Ru,0.0,0.0,138.63163,21283044
